Date,Adress,Size,Rooms,Broker,Rent,Price
14 november 2014,Hornsbergs Strand 65,"92,5",4,Diplomat Fastighetmäkleri,4181,5830000
13 november 2014,"Valhallavägen 34, 2,5 tr",95,4,Svensk Fastighetsförmedling Östermalm/Gärdet,3394,7000000
12 november 2014,Slättgårdsvägen 101,90,4,Svensk Fastighetsförmedling,3998,2900000
12 november 2014,"Gamla Södertäljevägen 6, entré",92,4,Fastighetsbyrån Hägersten/Älvsjö,5075,3150000
12 november 2014,"Skånegatan 113, 1 tr",90,4,Fastighetsbyrån Stockholm - Södermalm,4592,4995000
7 november 2014,"Drakenbergsgatan 11, 6 tr",90,4,Svenska Mäklarhuset Vasastan/SMH Living,3938,5770000
7 november 2014,"Rörstrandsgatan 25, 5tr",91,3,Karlsson & Uddare Birkastan,3651,7620000
7 november 2014,Majstångsvägen 11,93,4,Svensk Fastighetsförmedling,5141,5000000
7 november 2014,"Ymsenvägen 5, 7tr","91,5",4,Fastighetsbyrån Årsta,4516,4730000
6 november 2014,"Prästgårdsgränd 7, 1tr",93,4,Notar,3987,2700000
6 november 2014,"Ormbergsvägen 10, 4tr",90,3,Södermäklarna Liljeholmen,5286,5000000
4 november 2014,Munstycksvägen 2,91,4,Svensk Fastighetsförmedling,5460,3010000
29 oktober 2014,Munstycksvägen 2,91,4,Svensk Fastighetsförmedling,5460,2890000
29 oktober 2014,Annedalsvägen 22,"91,5",4,Notar,4722,3050000
29 oktober 2014,Högbergsgatan 30,90,4,Svensk Fastighetsförmedling,2799,7225000
29 oktober 2014,"Astrakangatan 102, 2tr",91,4,Fastighetsbyrån Hässelby,5299,1900000
28 oktober 2014,"Upplandsgatan 34, 1tr",94,4,Fastighetsbyrån Stockholm - Vasastan,4055,5795000
27 oktober 2014,Gransätragränd 49,"94,5",4,ERA Stockholmsmäklarna AB,4980,2350000
27 oktober 2014,Emils Gata 11A,94,4,Fastighetsbyrån Bromma,5375,3495000
24 oktober 2014,"Valhallavägen 139, 6tr","94,5",4,Svensk Fastighetsförmedling Östermalm/Gärdet,2834,7250000
24 oktober 2014,"Franzéngatan 77, vån 2","91,5",4,Fastighetsbyrån Stockholm - Kungsholmen,4625,5300000
24 oktober 2014,Slättgårdsvägen 103,95,4,Fastighetsbyrån Hägersten/Älvsjö,4202,3080000
23 oktober 2014,Friherregatan 41,95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Vällingby,5926,2000000
23 oktober 2014,"Drakenbergsgatan 1, 6 tr",90,4,Södermäklarna Mariatorget,3938,5530000
23 oktober 2014,"Folkparksvägen 130, vån 8",94,4,Svenska Mäklarhuset Älvsjö/Bandhagen,4961,3840000
23 oktober 2014,"Sankt Eriksgatan 9, 1 tr",90,3,Karlsson & Uddare AB,3737,6175000
21 oktober 2014,Ymsenvägen 5,"91,5",4,Svensk Fastighetsförmedling,4466,4500000
16 oktober 2014,Våxtorpsgränd 22,95,4,Svensk Fastighetsförmedling,5049,2000000
16 oktober 2014,Solberga Hagväg 13,90,4,Svenska Mäklarhuset Älvsjö/Bandhagen,4474,2680000
16 oktober 2014,"Sköntorpsvägen 5, 5tr",93,4,Svenska Mäklarhuset Hammarby Sjöstad,5405,5100000
16 oktober 2014,Tackjärnsvägen 14,92,4,Fastighetsbyrån Bromma,3882,4600000
15 oktober 2014,"Elinsborgsbacken 25, entréplan",90,4,Fastighetsbyrån Kista,5333,1615000
15 oktober 2014,"Geijersvägen 14, 3tr",94,4,HusmanHagberg Kungsholmen,4098,6050000
14 oktober 2014,"Mössebergsvägen 26, 3tr",95,4,Svensk Fastighetsförmedling,5077,5250000
10 oktober 2014,"Kubbegatan 9, 3tr",93,4,Svensk Fastighetsförmedling,4452,2200000
10 oktober 2014,"Högbergsgatan 66C, 2 tr ög",95,4,Södermäklarna Mariatorget,4226,6250000
10 oktober 2014,"Störtloppsvägen 22, 2tr",93,4,Notar,4220,3800000
10 oktober 2014,Kallforsvägen 29,95,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,4818,2740000
9 oktober 2014,Lillhagsvägen 14 2tr,90,4,Svensk Fastighetsförmedling,7363,1725000
9 oktober 2014,Turingevägen 49,95,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,6042,2320000
9 oktober 2014,"Fatburs Kvarngata 26, 2 tr",93,4,Fastighetsbyrån Stockholm - Södermalm,5137,5400000
8 oktober 2014,Sibbarpsgränd 7,95,4,Fastighetsbyrån Hägersten/Älvsjö,4584,2230000
8 oktober 2014,"Hammarby Allé 28, 7 tr",90,4,Svensk Fastighetsförmedling,5180,6100000
8 oktober 2014,Folkungagatan 103,92,3,Notar,4316,6275000
8 oktober 2014,"Sankt Göransgatan 135, 6 tr","94,5",4,HusmanHagberg Kungsholmen,5425,6100000
8 oktober 2014,"Drakenbergsgatan 23, 1 tr",92,4,Fastighetsbyrån Stockholm - Södermalm,4025,5675000
4 oktober 2014,"Östhammarsgatan 64, 3tr",95,4,Notar,5739,6750000
4 oktober 2014,Svartviksslingan 104,91,4,Fastighetsbyrån Bromma,5038,4200000
2 oktober 2014,Mockasinvägen 14,92,4,Notar,3985,2810000
1 oktober 2014,"Löjtnantsgatan 12, 3 tr",91,3,Fastighetsbyrån Stockholm – Östermalm,3233,6180000
30 september 2014,"Dalagatan 35 D, 3 tr",91,4,HusmanHagberg Vasastan,3729,7725000
25 september 2014,"Narviksgatan 17, 5 tr",91,4,Fastighetsbyrån Kista,5305,2350000
25 september 2014,Heliosgatan 50,90,4,BOSTHLM Fastighetsmäklare AB,5063,5400000
24 september 2014,"Sköntorpsvägen 124, 2 tr",94,4,Mäklarhuset Stockholm Innerstan,4779,4420000
24 september 2014,"Sibeliusgången 40, 1 tr","93,2",4,Fastighetsbyrån Kista,5443,1700000
24 september 2014,Essinge brogata 3,90,3,Fastighetsbyrån Bromma,4314,4600000
24 september 2014,"Sköndalsvägen 108, 6tr","92,5",4,Notar,4979,2625000
23 september 2014,"Nybodaringen 107, 2tr",95,4,Södermäklarna Liljeholmen,6085,3900000
23 september 2014,Nordenflychtsvägen 67,94,4,Svensk Fastighetsförmedling,5220,5375000
19 september 2014,Sturehillsvägen 17,94,4,Fastighetsbyrån Hägersten/Älvsjö,4864,4250000
18 september 2014,Telefonvägen 25,92,4,Fastighetsbyrån Hägersten/Älvsjö,5307,4600000
18 september 2014,"Kistvägen 12, 2tr",94,4,Fastighetsbyrån Enskede,5920,2780000
12 september 2014,"Tussmötevägen 300, 3tr","92,5",4,ELIASES STHLM,5611,3175000
11 september 2014,Gröndalsvägen 188,93,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,3833,3750000
11 september 2014,"Härjedalsgatan 100, vån 1-2",92,4,Länsförsäkringar Fastighetsförmedling Stockholm - Vällingby,4221,2512000
11 september 2014,"Ålgrytebacken 16, 1 tr",94,4,Fastighetsbyrån Hägersten/Älvsjö,4052,2370000
11 september 2014,"Elinsborgsbacken 29, 2tr",94,4,Fastighetsbyrån Kista,5764,1750000
10 september 2014,"Erik Dahlbergsgatan 51, 2 tr",92,4,Fastighetsbyrån Stockholm – Östermalm,3997,6890000
10 september 2014,"Marieviksgatan 45, 1tr",91,4,SkandiaMäklarna Hägersten,4055,4850000
10 september 2014,"Tämnarvägen 32A, 1tr",90,4,Fastighetsbyrån Årsta,4619,3795000
8 september 2014,Rålambsvägen 72,93,4,Svensk Fastighetsförmedling,3700,4550000
5 september 2014,Skeppstavägen 27,93,4,ERA Enskede-Farsta kontoret,4796,2750000
5 september 2014,Beckomberga Allé 6,"90,5",4,Fastighetsbyrån Bromma,5185,2830000
4 september 2014,"Harry Martinsons Gata 11, plan 9",92,4,Karlsson & Uddare Hornsbergs Strand,4040,6600000
4 september 2014,"Primusgatan 53, 6tr","91,5",3,Karlsson & Uddare Essingeöarna,4746,4550000
2 september 2014,Astrakangatan 102,91,4,Fastighetsbyrån Hässelby,5299,1910000
29 augusti 2014,Sandfjärdsgatan 86,"91,5",4,Svensk Fastighetsförmedling,4400,3550000
29 augusti 2014,"Sköntorpsvägen 5, 7tr",93,4,Svenska Mäklarhuset Hammarby Sjöstad,5405,4510000
29 augusti 2014,"Ullaredsgränd 8, 1 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,4915,2300000
28 augusti 2014,"Svärdlångsvägen 19B, 3tr","91,2",4,Fastighetsbyrån Årsta,6677,4300000
27 augusti 2014,Ågesta broväg 54,91,4,Mäklarhuset Enskede,4969,3200000
27 augusti 2014,Kubbegatan 3,95,4,Mäklarringen Farsta-Bandhagen-Årsta,4597,2000000
26 augusti 2014,Heliosgatan 50,90,4,BOSTHLM Fastighetsmäklare AB,5063,5500000
25 augusti 2014,Ringstedsgatan 20,"91,5",4,HusmanHagberg Kista,5535,2150000
24 augusti 2014,"Harplingegränd 96, 1 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,5105,2194000
23 augusti 2014,"Norrtullsgatan 25 B, 4 tr",90,4,Innerstadsspecialisten Stockholm AB,3614,6550000
21 augusti 2014,"Hildebergsvägen 26, 4tr","94,5",4,Notar,5332,4200000
21 augusti 2014,Glädjevägen 2B,95,4,HusmanHagberg Vällingby/Hässelby/Spånga,5725,1788000
21 augusti 2014,"Harplingegränd 60, 2 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,4889,1920000
19 augusti 2014,Saimagatan 45,92,4,Fastighetsbyrån Kista,4880,1700000
14 augusti 2014,"Essingestråket 44, plan 6 och 7",94,4,Karlsson & Uddare AB,4987,7650000
14 augusti 2014,"Margretelundsvägen 84, 4 tr",91,4,Mäklarhuset Stockholm Innerstan,4084,3900000
14 augusti 2014,"Pelle Svanslös Gata 3, 5tr",95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,4976,3620000
12 augusti 2014,Lillhagsvägen 6,90,4,Fastighetsbyrån Högdalen/ Örby,6442,1800000
6 augusti 2014,"Västertorpsvägen 138, 1 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,4202,3120000
6 augusti 2014,Saimagatan 29,92,4,HusmanHagberg Kista,4880,1900000
31 juli 2014,Älvsåkersgränd 35,95,4,Notar,6334,2150000
29 juli 2014,P O Hallmans Gata 3,91,4,Erik Olsson Fastighetsförmedling,5880,5950000
25 juli 2014,"Pargasgatan 11, 1 tr",93,4,Fastighetsbyrån Kista,4458,1980000
23 juli 2014,"Morupsgränd 11, 1 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,4548,1925000
22 juli 2014,Skäftingebacken 22,94,4,Notar,5764,1705000
20 juli 2014,"Norra Stationsgatan 111, 6 tr",95,4,Mäklarhuset Stockholm Innerstan,3738,5300000
13 juli 2014,"Tussmötevägen 300, 7 tr","92,5",4,HusmanHagberg Älvsjö,5583,3225000
11 juli 2014,"Aprikosgatan 80, 1 tr",95,4,Fastighetsbyrån Hässelby,6770,1695000
7 juli 2014,"Lagavägen 28, 1 tr","91,5",4,Svensk Fastighetsförmedling,6442,3000000
4 juli 2014,"Skolvägen 6, 3tr",94,4,ELIASES STHLM,5780,4050000
4 juli 2014,"Västertorpsvägen 3, 2 tr",95,4,Fastighetsbyrån Hägersten/Älvsjö,5592,3890000
2 juli 2014,"Upplandsgatan 24A, 3tr",95,3,ELIASES STHLM,4117,6650000
1 juli 2014,"Majrovägen 3, 3tr",92,4,Svensk Fastighetsförmedling,5829,2950000
30 juni 2014,"Stavangergatan 68, 5tr",91,4,SkandiaMäklarna Kista,5577,2000000
29 juni 2014,"Hägerstensvägen 120, våning 3 av 5",94,4,Svensk Fastighetsförmedling,5011,5920000
28 juni 2014,Tunnlandsvägen 91,94,3,Svensk Fastighetsförmedling,4840,3260000
26 juni 2014,"Härjedalsgatan 78, 1 tr",92,4,Fastighetsbyrån Hässelby/Vällingby/Spånga,4070,2200000
25 juni 2014,Sibbarpsgränd 7,95,4,HusmanHagberg Älvsjö,4584,1795000
23 juni 2014,Heliosgatan 58,"93,5",4,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5419,5400000
11 juni 2021,Ballonggatan 7,99,4,HusmanHagberg Enskede,6388,4730000
10 juni 2021,Sockerbruksgränd 18,95,4,Notar,4127,8375000
9 juni 2021,Hanna Paulis gata 12,97,4,Fastighetsbyrån Hägersten/Älvsjö,5334,4700000
8 juni 2021,Bergtallsvägen 24,99,4,Fastighetsmäklarna,5875,7240000
7 juni 2021,Boforsgatan 3,100,3,Notar,4984,2750000
4 juni 2021,"Fleminggatan 99, 3 tr.",98,4,Svensk Fastighetsförmedling Sthlm Kungsholmen,4456,10375000
4 juni 2021,"Primusgatan 91, 4tr",100,4,Karlsson & Uddare AB,5325,10240000
3 juni 2021,"Svarvargatan 11, 4 tr.",100,4,Historiska Hem,5210,9000000
2 juni 2021,"Karlbergsvägen 76, 4 tr",99,4,HusmanHagberg Vasastan,3110,10000000
2 juni 2021,"Pelle Svanslös Gata 3, vån 5 / 5",95,4,Bjurfors Bromma,5417,5500000
1 juni 2021,Sandalettgatan 1,99,4,BOSTHLM Älvsjö,5217,5900000
27 maj 2021,Sandalettgatan 5,95,4,Erik Olsson Fastighetsförmedling,5067,6000000
26 maj 2021,Lindhagensterrassen 19,97,4,Diplomat Fastighetmäkleri,3879,8450000
26 maj 2021,"Sandhamnsgatan 25,5 tr","98,7",4,BlumenthalHoffman Fastighetsmäkleri,3946,9835000
25 maj 2021,Måbärsstigen 29 Q,95,4,HusmanHagberg Vällingby/Hässelby/Spånga,2726,4650000
25 maj 2021,"Sara Lidmans gata 6, 6 tr",100,4,Karlsson & Uddare AB,3364,8330000
24 maj 2021,"Storängsgatan 23, 2tr",97,4,Notar,4612,8100000
24 maj 2021,Karlavägen 46a,97,4,Wrede Fastighetsmäkleri,4300,14600000
22 maj 2021,Lisebergsvägen 125,100,4,Erik Olsson Fastighetsförmedling,3469,6200000
21 maj 2021,Sockenvägen 611,96,4,Svensk Fastighetsförmedling Farsta-Enskede,5387,5300000
21 maj 2021,"Ringvägen 43A, 5 tr av 5",98,4,Notar,4638,9000000
21 maj 2021,"Banérgatan 77, 4tr",97,4,BlumenthalHoffman Fastighetsmäkleri,3111,12000000
20 maj 2021,Lysviksgatan 7,"95,5",4,Notar,4434,4100000
18 maj 2021,Grusåsgränd 2,98,4,Fastighetsbyrån Enskede,4872,5325000
18 maj 2021,"Gulddragargränd 52, 9 Tr",95,4,Restate,5475,4000000
18 maj 2021,"Ågesta Broväg 77, 3tr",100,4,HusmanHagberg Farsta,6226,4850000
17 maj 2021,"Alpvägen 27, 6 tr.",95,4,Svenska Mäklarhuset Bromma,4827,6505000
16 maj 2021,"Fatburs kvarngata 23, 7 tr",97,4,Widerlöv Stockholm,5572,8600000
14 maj 2021,"Gävlegatan 6, 4tr",98,3,Fastighetsbyrån Stockholm - Vasastan,4840,11300000
14 maj 2021,"Fjärdholmsgränd 9B, högst upp!",95,4,SkandiaMäklarna Hägersten,5118,2300000
14 maj 2021,Kastrupgatan 13 Uthyrningsdel,100,4,HusmanHagberg Kista,5681,3200000
14 maj 2021,"Pilotgatan 9, 2&3 tr",99,4,Notar,5882,3700000
13 maj 2021,"Torsgatan 7, 3 tr","98,5",4,Svensk Fastighetsförmedling Sthlm Vasastan,4224,9260000
12 maj 2021,Annedalsvägen 49,98,4,Notar,4969,5500000
12 maj 2021,"Industrigatan 2, 2 tr",99,4,Bostadsrättsspecialisten,5407,10200000
11 maj 2021,Alviksvägen 32,97,4,Fjelkners Fastighetsmäkleri,4813,7600000
10 maj 2021,"Sandhamnsgatan 23, 6 tr",97,4,Notar,1940,9010000
10 maj 2021,Sköndalsvägen 88,"99,5",4,HusmanHagberg Farsta,5049,4150000
6 maj 2021,Ölmevägen 34,"95,5",4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,4808,3500000
5 maj 2021,Skridskovägen 9D,98,4,Svenska Mäklarhuset Hägersten/Liljeholmen,5353,5750000
5 maj 2021,Nybodaringen 105,95,4,Bjurfors Liljeholmen Hägersten,5032,7400000
5 maj 2021,"Industrigatan 2 A, 5 tr",99,4,Widerlöv Stockholm,5407,10500000
5 maj 2021,"Östersundsgatan 7, 15 tr",96,4,Svenska Mäklarhuset Vällingby,4856,3900000
4 maj 2021,Gamla Bromstensvägen 129 A,97,4,HusmanHagberg Vällingby/Hässelby/Spånga,4858,4900000
4 maj 2021,Paketgränd 7,100,4,Erik Olsson Fastighetsförmedling,5098,6550000
4 maj 2021,"Kellgrensgatan 18, vån 6",99,4,Diplomat Fastighetmäkleri,4694,8800000
2 maj 2021,Fredriksdalsgatan 18,"96,5",4,Svenska Mäklarhuset Hammarby Sjöstad,Unknown,8500000
2 maj 2021,"Sandelsgatan 12, 3tr","95,5",4,Notar,4343,10750000
1 maj 2021,Nordenflychtsvägen 64,99,4,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,2924,10500000
30 april 2021,Bryggvägen 10,98,4,Fastighetsbyrån Hägersten/Älvsjö,4013,7350000
30 april 2021,"Lindhagensterrassen 9, vån 13",97,4,Diplomat Fastighetmäkleri,3722,9100000
29 april 2021,Bäverdammsgränd 120,"99,5",4,HusmanHagberg Hägersten,5831,3000000
27 april 2021,Instrumentvägen 30,99,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,4653,8950000
26 april 2021,Sockenvägen 425,95,4,Fastighetsbyrån Enskede,5935,7300000
26 april 2021,"Storsjövägen 80, 3 / 3tr","99,5",4,Fastighetsbyrån Årsta,4884,6500000
23 april 2021,"Emils Gata 9, 2 tr.",96,4,Svenska Mäklarhuset Bromma,5466,5550000
23 april 2021,Norrbackagatan 21,100,4,Unik Fastighetsförmedling AB,4072,7700000
23 april 2021,Gröndalsvägen 159,97,4,Mäklarhuset Liljeholmen,4923,6600000
22 april 2021,"Liljeholmstorget 18, 1tr",98,3,Notar,3567,6000000
22 april 2021,Kabelverksgatan 32,95,4,BOSTHLM Älvsjö,4944,5875000
21 april 2021,"Öregrundsgatan 17, 5 tr",100,4,Fastighetsbyrån Stockholm – Östermalm,4078,8500000
21 april 2021,Liljeholmstorget 50,"96,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,2510,7600000
20 april 2021,"Labradorgatan 4, 5 tr","98,8",4,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,3066,12100000
20 april 2021,Segelflygsgatan 31,99,4,Fastighetsbyrån Enskede,6388,4530000
20 april 2021,Åsögatan 191,98,4,Erik Olsson Fastighetsförmedling,4295,12600000
20 april 2021,"Personnevägen 102, vån 4",95,4,Notar,4730,5400000
20 april 2021,Pilvingegatan 58,98,4,HusmanHagberg Enskede,5967,4620000
19 april 2021,"Virkesvägen 9J, vån 5","97,5",4,Svensk Fastighetsförmedling Hammarby Sjöstad,5054,8300000
19 april 2021,Heleneborgsgatan 9A,96,4,Bjurfors Södermalm,4623,9650000
17 april 2021,Gävlegatan 26,95,4,Bronze Fastighetsförmedling AB,4750,9000000
16 april 2021,"Bondegatan 25B, 5 tr",96,4,Södermäklarna,5395,9100000
16 april 2021,Sjöviksvägen 128,100,4,Södermäklarna,4928,6950000
14 april 2021,Sonja Kovalevskys Gata 11,95,4,Bronze Fastighetsförmedling AB,4750,8700000
14 april 2021,"Tussmötevägen 148, 2tr","95,5",4,BOSTHLM Fastighetsmäklare AB,4887,7650000
13 april 2021,Kubbegatan 3,95,4,HusmanHagberg Farsta,4827,4000000
13 april 2021,"Emils Gata 11, 3 tr.",100,4,Svenska Mäklarhuset Bromma,5693,5350000
9 april 2021,"Tellusgatan 17, 6 tr. - Högst upp!",95,3,Svenska Mäklarhuset Hägersten/Liljeholmen,5071,6500000
8 april 2021,"Glindragränd 12, 2tr",96,4,Fastighetsbyrån Årsta,5253,6540000
7 april 2021,Redargatan 6,99,4,Svenska Mäklarhuset Hammarby Sjöstad,5501,7400000
7 april 2021,"Norra Stationsgatan 111, 6 tr",95,4,Erik Olsson Fastighetsförmedling,4298,8300000
6 april 2021,"Magnus Ladulåsgatan 39, 6tr",96,4,Mäklarhuset Stockholm Innerstan,4330,9000000
5 april 2021,Tummelisas Gata 4,95,4,Mäklarhuset Bromma,5460,5750000
1 april 2021,Johan skyttes väg 386,98,4,SkandiaMäklarna Älvsjö,4920,6450000
1 april 2021,Arbetargatan 24,95,4,Widerlöv Stockholm,3447,10325000
1 april 2021,Hildebergsvägen 2,"95,5",4,BOSTHLM Älvsjö,5637,7080000
31 mars 2021,Tummelisas gata 4,95,4,Svenska Mäklarhuset Bromma,5460,5200000
31 mars 2021,Norra Stationsgatan 111,95,4,Erik Olsson Fastighetsförmedling,4298,8350000
31 mars 2021,Vinodlargatan 6,95,4,Bjurfors Liljeholmen Hägersten,5317,6620000
31 mars 2021,Bäverdammsgränd 142,"99,5",4,Svensk Fastighetsförmedling Älvsjö,5896,3000000
31 mars 2021,"Kastrupgatan 6, 2 tr",100,4,HusmanHagberg Kista,5968,3230000
30 mars 2021,"Skogvaktargatan 7, 2 tr",98,4,Alicia Edelman Fastighetsmäkleri,3413,7400000
30 mars 2021,"Lollandsgatan 9, 1 tr",100,4,HusmanHagberg Kista,5894,3400000
30 mars 2021,"Åsögatan 104, 1 tr",96,4,Mäklarhuset Stockholm Innerstan,4949,8300000
28 mars 2021,Beckomberga ängsväg 16,98,4,Fastighetsbyrån Bromma,5648,5700000
28 mars 2021,"Folkungagatan 63, 3tr",95,4,Svensk Fastighetsförmedling Sthlm Södermalm,4877,9500000
28 mars 2021,Bäverbäcksgränd 12,"99,5",4,Bjurfors Hammarby/Skarpnäck & Farsta,6782,2286000
27 mars 2021,Söderberga allé 34,99,4,Fastighetsbyrån Bromma,6774,2750000
27 mars 2021,"Mirabellbacken 7, 2tr",97,4,Mäklarringen Vällingby/Hässelby,5657,3200000
26 mars 2021,Johan Skyttes Väg 390,98,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,4920,6050000
26 mars 2021,"Sjöviksbacken 55, 2tr",99,4,BOSTHLM Älvsjö,5370,6600000
25 mars 2021,Sickla Kanalgata 51,97,4,Svenska Mäklarhuset Hammarby Sjöstad,5672,9500000
25 mars 2021,Rörstrandsgatan 9,100,4,Nomad Mäkleri,2651,11300000
25 mars 2021,"Kristinebergs Slottsväg 5, 3 tr",98,4,Widerlöv Stockholm,4895,8400000
24 mars 2021,"Snickerigatan 14, 4 tr",95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5237,7330000
24 mars 2021,Sven Rinmans Gata 3,96,4,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,5081,11500000
24 mars 2021,"Sankt eriksgatan 11, högst upp!",100,3,Notar,4096,10000000
24 mars 2021,Beckomberga ängsväg 14,98,4,Svenska Mäklarhuset Bromma,5648,5500000
22 mars 2021,"Skeppargatan 39 A, nb. ö. g.",97,4,Erik Olsson Fastighetsförmedling,3835,9200000
20 mars 2021,"Hårdvallsgatan 11, 5tr",97,4,Notar,5563,8900000
20 mars 2021,Krukmakargatan 5,96,4,Historiska Hem,3115,7710000
19 mars 2021,Salagatan 19,"96,5",4,Notar,6208,4000000
19 mars 2021,Gröndalsvägen 118,97,4,Mäklarhuset Liljeholmen,4580,6840000
18 mars 2021,"Maria Bangata 9, 9tr",99,4,Fastighetsbyrån Stockholm - Södermalm,4575,8750000
18 mars 2021,Bryggvägen 21,96,4,Fastighetsbyrån Hägersten/Älvsjö,4872,8600000
17 mars 2021,"Inedalsgatan 9C, 3 tr",95,4,Fastighetsbyrån Stockholm - Kungsholmen,3417,7950000
17 mars 2021,"Sjöviksvägen 140, 12 tr",100,4,Södermäklarna,5226,8470000
17 mars 2021,Dalgränd 14,97,4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,3180,5260000
17 mars 2021,Sköntorpsvägen 120,100,4,BOSthlm Årsta,5386,6530000
17 mars 2021,"Hornsbergs Strand 49, 7 tr",100,4,Karlsson & Uddare AB,4594,10500000
16 mars 2021,Henriksdalsallén 35,99,4,Svenska Mäklarhuset Hammarby Sjöstad,4097,8400000
16 mars 2021,Rorgängargatan 11,"97,5",4,Unik Fastighetsförmedling AB,4646,8900000
16 mars 2021,Sehlstedtsgatan 7,97,4,Anna Ski Mäkleri,4850,8950000
15 mars 2021,Inedalsgatan 7 vån 4 / 5,100,4,Fastighetsbyrån Stockholm - Kungsholmen,2107,11350000
15 mars 2021,"Tummelisas gata 4, 3 tr",95,4,Svenska Mäklarhuset Bromma,5460,5400000
15 mars 2021,Gubbkärrsvägen 19A,98,4,Bjurfors Bromma,5342,6000000
12 mars 2021,"Björketorpsvägen 9, Accepterat pris",96,4,Svensk Fastighetsförmedling Bromma,5188,3995000
10 mars 2021,"Ringvägen 35, 4 tr",98,4,Fastighetsbyrån Stockholm - Södermalm,4255,7530000
10 mars 2021,Skogvaktargatan 3,97,4,Alicia Edelman Fastighetsmäkleri,3299,7650000
10 mars 2021,"Sara Lidmans gata 6, 4 tr","96,5",4,Karlsson & Uddare AB,3293,8870000
9 mars 2021,"Tummelisas gata 4, 3 tr.",95,4,Svenska Mäklarhuset Bromma,5460,5500000
9 mars 2021,Sedumbacken 2,"99,9",4,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,5568,5810000
9 mars 2021,"Emils Gata 11, 4 tr",100,4,Mäklarhuset Bromma,5693,5250000
8 mars 2021,Strömkarlsvägen 82,96,4,Svensk Fastighetsförmedling Bromma,5686,9600000
8 mars 2021,Murarvägen 13,96,4,Bjurfors Bromma,4931,6550000
3 mars 2021,Slättåkragränd 26,95,4,Fastighetsbyrån Hägersten/Älvsjö,5255,3060000
